transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,pre_discount_total_price,grand_total_price,payment_method,employee_id,credit_card_number,credit_card_type
1355,989,107,2022-02-05,61,"3,135.37",0.41,191257.57,78415.6037,credit card,504,4179940344660992,visa
1356,380,5190,2022-10-10,79,"9,515.59",,751731.61,751731.61,cash,784,,
1357,782,8704,2023-09-22,72,"9,719.49",,699803.28,699803.28,cash,196,,
1358,847,2111,2023-08-18,14,"2,986.32",0.18,41808.48,7525.5264,credit card,443,337941805104014,americanexpress
1359,496,5182,2022-01-27,53,"5,848.06",0.07,309947.18,21696.3026,credit card,454,3588424125608113,visa-electron
1360,976,7917,2023-03-26,3,"2,660.60",,7981.8,7981.8,check,135,,
1361,321,719,2022-08-17,8,"5,456.53",0.48,43652.24,20953.0752,credit card,514,3575896567182688,solo
1362,294,1801,2022-09-26,39,"4,258.39",0.54,166077.21,89681.6934,credit card,197,3566345148584807,jcb
1363,681,9933,2022-02-19,38,358.26,,13613.88,13613.88,credit card,111,5610188588764757,bankcard
1364,331,8987,2023-12-27,46,"8,459.42",0.05,389133.32,19456.666,credit card,792,201446773382330,instapayment
1365,631,2713,2022-09-01,85,151.03,,12837.55,12837.55,cash,110,,
1366,196,4964,2023-04-24,91,"5,156.96",0.77,469283.36,361348.1872,credit card,464,5010127077182473,mastercard
1367,539,7912,2023-07-01,83,"1,695.61",0.04,140735.63,5629.4252,credit card,41,3541537920935427,jcb
1368,224,7647,2022-06-21,10,"6,404.73",,64047.3,64047.3,credit card,61,6759408643599538,switch
1369,199,6796,2023-03-20,58,"3,131.59",0.83,181632.22,150754.7426,credit card,580,4917047873556414,visa-electron
1370,188,1537,2023-07-14,4,"3,290.03",,13160.12,13160.12,credit card,664,5602234740033390,diners-club-carte-blanche
1371,929,6706,2023-03-17,63,"7,283.41",,458854.83,458854.83,credit card,599,6706827609728538690,diners-club-enroute
1372,984,9203,2022-09-05,77,775.59,,59720.43,59720.43,credit card,936,5610618333494052,bankcard
1373,79,9665,2022-11-11,42,"3,791.24",0.28,159232.08,44584.9824,credit card,681,3550580325621620,jcb
1374,968,3102,2022-01-20,92,838.34,,77127.28,77127.28,cash,496,,
1375,774,84,2023-12-20,55,"2,714.59",,149302.45,149302.45,credit card,823,3529458548885199,jcb
1376,638,7865,2022-03-19,82,"3,430.34",0.67,281287.88,188462.8796,credit card,911,3543489855354760,bankcard
1377,898,1017,2023-10-23,11,"8,285.17",,91136.87,91136.87,cash,323,,
1378,87,300,2023-01-06,65,367.00,,23855,23855,check,762,,
1379,401,218,2023-01-16,2,"1,106.28",0.86,2212.56,1902.8016,credit card,370,30019072346624,diners-club-carte-blanche
1380,962,754,2022-02-15,31,"2,572.19",0.99,79737.89,78940.5111,credit card,420,3534450260803909,solo
1381,798,4001,2023-11-06,48,"4,935.71",,236914.08,236914.08,credit card,902,201432891436745,maestro
1382,885,7269,2023-08-27,65,"1,839.73",,119582.45,119582.45,credit card,451,3535416229000217,jcb
1383,113,5512,2023-07-31,66,"5,410.23",,357075.18,357075.18,credit card,572,374283756268116,americanexpress
1384,440,5971,2022-08-09,82,"1,637.38",,134265.16,134265.16,credit card,618,3565775935862431,jcb
1385,524,168,2023-05-21,61,"4,849.24",,295803.64,295803.64,cash,894,,
1386,138,1265,2023-09-30,41,"6,046.39",,247901.99,247901.99,credit card,561,3560030096096949,jcb
1387,921,4726,2023-03-05,33,"3,071.40",,101356.2,101356.2,cash,407,,
1388,56,5608,2023-07-21,62,"7,627.20",0.52,472886.4,245900.928,credit card,363,633375079182150820,switch
1389,77,2122,2023-09-01,82,"6,548.47",0.38,536974.54,204050.3252,check,77,,
1390,535,1546,2022-03-22,56,44.10,0.68,2469.6,1679.328,credit card,241,4508659486608377,diners-club-us-ca
1391,854,2369,2022-12-24,39,"1,814.20",0.07,70753.8,4952.766,credit card,750,67593353556415771,maestro
1392,42,7942,2022-02-21,24,"8,459.84",,203036.16,203036.16,credit card,646,6763623113638962,laser
1393,463,2803,2022-04-14,50,"2,403.34",,120167,120167,credit card,728,5207530642033209,maestro
1394,666,2791,2023-08-31,3,"3,077.40",0.10,9232.2,923.22,check,686,,
1395,953,6352,2022-09-27,100,"3,800.28",0.23,380028,87406.44,cash,791,,
1396,161,7821,2022-07-22,60,"9,701.45",,582087,582087,cash,236,,
1397,961,9669,2022-10-15,64,"1,173.77",0.08,75121.28,6009.7024,credit card,471,3549398279959027,jcb
1398,80,7759,2022-07-21,82,"6,599.78",,541181.96,541181.96,credit card,648,3557369551463631,diners-club-us-ca
1399,928,6673,2023-06-19,9,"6,365.07",,57285.63,57285.63,credit card,915,6767251944150233,bankcard
1400,73,5410,2023-11-28,69,"5,829.01",,402201.69,402201.69,credit card,925,3554344147148650,jcb
1401,571,4548,2022-04-28,4,"6,706.62",,26826.48,26826.48,check,145,,
1402,365,3057,2022-06-06,26,"6,167.41",,160352.66,160352.66,check,582,,
1403,869,6818,2022-11-20,41,"5,075.33",,208088.53,208088.53,check,661,,
1404,604,3459,2023-06-29,39,"2,699.68",,105287.52,105287.52,credit card,674,3574182484044090,jcb
1405,214,6135,2022-08-15,17,"1,454.89",,24733.13,24733.13,credit card,270,3569392724923147,diners-club-enroute
1406,982,2356,2022-08-07,10,"2,515.09",,25150.9,25150.9,credit card,186,30091162404092,maestro
1407,257,9030,2023-03-02,15,"6,003.58",,90053.7,90053.7,credit card,582,3555982662719550,jcb
1408,672,5505,2023-09-22,64,768.44,,49180.16,49180.16,credit card,826,5204431774819650,diners-club-enroute
1409,259,7011,2023-10-22,34,270.59,,9200.06,9200.06,credit card,194,6333805392319577042,china-unionpay
1410,352,7935,2022-04-13,67,"2,685.49",,179927.83,179927.83,credit card,578,36144825255379,diners-club-international
1411,464,3026,2022-06-08,34,734.31,0.18,24966.54,4493.9772,credit card,988,4905825818419713,switch
1412,902,7376,2022-09-13,95,"2,590.58",0.04,246105.1,9844.204,credit card,810,3563192849418528,jcb
1413,394,7514,2022-05-16,31,777.77,,24110.87,24110.87,credit card,991,30091119831918,diners-club-carte-blanche
1414,86,1141,2023-07-06,48,"5,573.90",,267547.2,267547.2,credit card,390,3546991216740493,diners-club-us-ca
1415,420,7827,2023-11-30,65,"7,684.47",,499490.55,499490.55,credit card,560,3530361300627881,jcb
1416,396,2440,2022-04-30,85,"4,265.03",,362527.55,362527.55,cash,951,,
1417,640,1285,2022-03-27,97,603.56,,58545.32,58545.32,check,514,,
1418,167,2455,2023-07-21,40,"2,472.78",0.73,98911.2,72205.176,credit card,845,3542175442668009,jcb
1419,41,353,2022-10-11,72,"9,886.26",,711810.72,711810.72,cash,781,,
1420,772,8496,2022-03-03,72,"5,527.43",,397974.96,397974.96,credit card,525,3559563276323835,solo
1421,138,4778,2022-06-29,27,"2,494.09",0.70,67340.43,47138.301,credit card,815,3578950893972390,diners-club-us-ca
1422,181,2509,2023-03-16,91,472.64,,43010.24,43010.24,credit card,273,3577174632200275,bankcard
1423,448,931,2023-07-12,57,920.50,0.72,52468.5,37777.32,credit card,985,3578650378107310,jcb
1424,188,3679,2023-05-29,35,"2,366.54",0.02,82828.9,1656.578,credit card,758,5010121040226392,laser
1425,257,9042,2022-10-21,2,"6,007.16",,12014.32,12014.32,credit card,284,6398360922508051,instapayment
1426,271,4903,2023-12-18,24,"1,008.82",,24211.68,24211.68,credit card,574,5602219547637334587,china-unionpay
1427,256,1460,2022-02-13,72,"5,130.08",,369365.76,369365.76,credit card,566,201764136892799,diners-club-enroute
1428,815,6245,2022-06-07,42,"6,408.98",0.25,269177.16,67294.29,check,264,,
1429,225,2923,2022-02-12,8,"6,113.29",,48906.32,48906.32,credit card,475,3539912746443423,jcb
1430,327,3660,2023-09-23,100,"6,225.69",0.45,622569,280156.05,credit card,872,3540417620982246,jcb
1431,840,5897,2023-03-07,8,"4,278.95",,34231.6,34231.6,cash,543,,
1432,452,6062,2022-06-10,36,"6,801.34",,244848.24,244848.24,check,294,,
1433,649,2216,2022-08-16,79,"4,402.40",0.84,347789.6,292143.264,credit card,546,3572110314450916,china-unionpay
1434,291,2115,2023-07-10,25,"5,090.10",,127252.5,127252.5,cash,953,,
1435,594,8051,2023-12-29,75,"4,337.90",,325342.5,325342.5,credit card,283,3586333149899305,jcb
1436,135,5365,2022-01-15,52,"1,771.09",,92096.68,92096.68,cash,308,,
1437,784,4477,2023-07-20,19,"4,653.40",,88414.6,88414.6,check,658,,
1438,898,822,2022-07-12,7,"5,563.37",0.37,38943.59,14409.1283,credit card,123,3530362224795374,jcb
1439,637,1046,2022-05-12,55,935.19,0.33,51435.45,16973.6985,credit card,611,3574982797073524,jcb
1440,974,3845,2022-05-04,63,727.08,0.93,45806.04,42599.6172,credit card,536,677100276021305412,laser
1441,814,873,2023-10-01,81,"1,538.19",,124593.39,124593.39,credit card,470,3542569564222423,jcb
1442,977,7318,2023-09-19,6,"5,058.82",,30352.92,30352.92,cash,795,,
1443,763,7091,2022-04-19,49,"3,855.55",,188921.95,188921.95,credit card,937,3556850335057865,jcb
1444,767,6037,2023-04-23,25,"8,202.87",,205071.75,205071.75,credit card,646,201463635217174,diners-club-enroute
1445,751,2706,2022-09-08,2,"8,074.84",,16149.68,16149.68,cash,75,,
1446,836,3665,2023-02-27,77,"1,345.88",,103632.76,103632.76,check,490,,
1447,886,3810,2022-02-19,21,"5,985.04",,125685.84,125685.84,cash,332,,
1448,38,51,2022-06-16,38,"5,407.00",,205466,205466,credit card,144,5602210624255701675,diners-club-enroute
1449,357,4687,2022-05-11,34,"9,570.81",,325407.54,325407.54,check,341,,
1450,592,1001,2022-12-28,7,"3,443.68",0.72,24105.76,17356.1472,credit card,860,6388450484721044,instapayment
1451,864,4290,2022-07-20,59,87.44,,5158.96,5158.96,credit card,634,3529888443947522,diners-club-enroute
1452,355,5963,2022-11-29,27,"9,812.26",,264931.02,264931.02,credit card,845,6395801954356078,visa-electron
1453,191,4383,2023-01-23,67,"3,358.18",,224998.06,224998.06,credit card,634,3545855784457395,jcb
1454,882,8440,2023-02-03,94,"3,632.71",,341474.74,341474.74,credit card,89,36311189449035,diners-club-international
1455,108,6198,2022-12-01,48,"2,537.21",0.00,121786.08,0,credit card,824,201503941557431,diners-club-enroute
1456,281,8198,2023-01-19,18,"9,874.74",,177745.32,177745.32,credit card,612,30436759271984,diners-club-carte-blanche
1457,339,5693,2022-10-26,13,"2,337.53",0.91,30387.89,27652.9799,credit card,338,4905179630810562,laser
1458,871,2438,2023-04-21,33,"3,342.97",0.59,110318.01,65087.6259,check,249,,
1459,141,7127,2022-06-03,32,"5,280.99",,168991.68,168991.68,credit card,851,3589455968581099,jcb
1460,81,6275,2022-05-05,25,"9,044.47",,226111.75,226111.75,credit card,559,201455342105171,diners-club-enroute
1461,660,7968,2023-07-25,15,"6,330.40",0.67,94956,63620.52,cash,399,,
1462,789,2998,2022-12-07,77,"8,652.44",0.23,666237.88,153234.7124,cash,228,,
1463,13,2574,2022-10-08,98,"6,134.34",,601165.32,601165.32,credit card,47,6759710457398086551,maestro
1464,844,3393,2023-11-04,50,"1,167.98",,58399,58399,credit card,105,337941410712433,americanexpress
1465,955,4691,2023-02-02,32,"7,827.11",,250467.52,250467.52,credit card,394,3543041909814826,jcb
1466,937,9563,2022-12-04,53,"8,203.14",0.98,434766.42,426071.0916,cash,411,,
1467,145,9103,2022-02-13,22,"1,536.37",,33800.14,33800.14,credit card,70,3579587460638332,jcb
1468,776,2254,2023-06-26,65,"5,633.09",,366150.85,366150.85,cash,569,,
1469,885,9392,2022-07-07,33,"4,696.07",,154970.31,154970.31,credit card,236,3535566576292054,mastercard
1470,958,4320,2023-06-09,29,"1,726.78",,50076.62,50076.62,credit card,606,633110538365835184,maestro
1471,770,3584,2023-04-24,3,"2,022.37",,6067.11,6067.11,credit card,34,5602232012424016,china-unionpay
1472,92,9275,2022-08-12,54,996.96,0.06,53835.84,3230.1504,credit card,494,5048379701960123,mastercard
1473,981,400,2022-05-21,61,"2,115.26",,129030.86,129030.86,credit card,691,3536736871173825,jcb
1474,255,6517,2023-11-06,52,"1,666.03",,86633.56,86633.56,cash,635,,
1475,141,1642,2022-12-22,69,"7,200.92",0.23,496863.48,114278.6004,credit card,121,5007662093368859,mastercard
1476,70,8349,2023-10-13,74,"1,863.47",0.20,137896.78,27579.356,credit card,513,4905794592294165,switch
1477,594,4005,2023-12-02,74,"8,438.08",0.73,624417.92,455825.0816,credit card,356,3587718306112758,jcb
1478,532,5965,2022-03-23,14,"3,885.23",0.38,54393.22,20669.4236,credit card,597,373211159817131,bankcard
1479,519,12,2022-01-11,25,"3,201.53",0.66,80038.25,52825.245,credit card,506,3536628610202678,instapayment
1480,475,8407,2022-05-16,21,"2,551.04",,53571.84,53571.84,credit card,373,63049053387595234,laser
1481,855,1571,2022-11-18,57,"3,619.67",,206321.19,206321.19,check,587,,
1482,320,2033,2023-08-01,98,"1,133.87",,111119.26,111119.26,check,63,,
1483,242,7652,2023-11-03,27,"8,479.73",0.21,228952.71,48080.0691,credit card,864,3588525363924663,china-unionpay
1484,234,6987,2023-06-03,58,"9,824.44",0.88,569817.52,501439.4176,credit card,681,58932431569946021,maestro
1485,643,7105,2023-06-12,62,"9,303.98",,576846.76,576846.76,cash,150,,
1486,647,3189,2023-06-11,40,"7,939.31",0.43,317572.4,136556.132,credit card,347,6331101414562044,switch
1487,180,596,2023-05-07,22,"9,600.30",0.71,211206.6,149956.686,credit card,86,4026979013882672,visa-electron
1488,884,8528,2022-09-18,7,"5,527.66",,38693.62,38693.62,credit card,45,3528206441139342,diners-club-carte-blanche
1489,871,4010,2022-06-05,75,"5,380.13",0.35,403509.75,141228.4125,credit card,42,5409726340365598,instapayment
1490,463,228,2023-02-23,44,"9,571.28",0.39,421136.32,164243.1648,credit card,600,6761951196366918,maestro
1491,733,2613,2022-11-11,98,"5,344.44",,523755.12,523755.12,credit card,64,3531013086298234,maestro
1492,288,7078,2023-11-12,87,"5,200.15",0.64,452413.05,289544.352,credit card,529,3568074523202367,china-unionpay
1493,500,405,2023-03-11,33,"6,092.62",0.40,201056.46,80422.584,credit card,12,3565588020437666,jcb
1494,243,6519,2023-02-24,84,"4,645.87",0.24,390253.08,93660.7392,credit card,629,4844433649915464,visa-electron
1495,813,1760,2022-10-09,56,"5,406.29",0.83,302752.24,251284.3592,credit card,606,3572677950387073,jcb
1496,191,4597,2022-12-29,15,"6,171.80",,92577,92577,credit card,790,5602258679261524,maestro
1497,338,1433,2023-11-26,12,"6,989.87",,83878.44,83878.44,credit card,811,30271129280476,diners-club-carte-blanche
1498,373,8197,2022-08-27,66,"2,557.38",0.39,168787.08,65826.9612,cash,276,,
1499,652,7491,2022-12-08,94,934.30,0.18,87824.2,15808.356,credit card,564,5602235427177434,china-unionpay
1500,237,6245,2022-12-05,56,"3,664.77",0.66,205227.12,135449.8992,cash,811,,
1501,252,6733,2023-07-15,11,"7,841.57",,86257.27,86257.27,credit card,64,3554769613358534,visa-electron
1502,426,3952,2022-12-14,85,"8,898.56",0.31,756377.6,234477.056,credit card,671,0604663425819260,maestro
1503,69,8674,2022-10-07,26,557.71,,14500.46,14500.46,credit card,256,5602213041367621781,switch
1504,54,5816,2022-06-25,88,"6,126.54",,539135.52,539135.52,credit card,897,3553435244507292,jcb
1505,29,3635,2023-04-27,52,"5,589.92",,290675.84,290675.84,cash,2,,
1506,672,8470,2023-04-30,51,"6,475.51",,330251.01,330251.01,credit card,898,5893206513378543950,maestro
1507,85,2896,2022-12-17,24,"4,700.87",0.10,112820.88,11282.088,cash,150,,
1508,89,3246,2022-02-22,34,"2,573.62",,87503.08,87503.08,credit card,468,3549479920174818,jcb
1509,951,523,2022-05-03,20,"9,358.46",,187169.2,187169.2,credit card,968,3576576386827569,jcb
1510,533,236,2022-06-07,10,"6,392.74",,63927.4,63927.4,check,412,,
1511,649,6175,2023-04-08,5,"6,751.59",0.87,33757.95,29369.4165,credit card,541,4405676664824521,visa-electron
1512,236,3972,2022-03-23,69,"2,304.68",,159022.92,159022.92,credit card,252,5336012744794867,mastercard
1513,777,437,2022-05-31,2,"6,031.79",,12063.58,12063.58,cash,744,,
1514,399,205,2023-01-21,38,"2,091.86",,79490.68,79490.68,credit card,85,201447295211122,diners-club-enroute
1515,377,863,2023-10-27,15,"3,096.28",0.73,46444.2,33904.266,credit card,673,6767483101441721,solo
1516,790,34,2022-02-18,6,"4,571.63",0.38,27429.78,10423.3164,credit card,660,3555823395159054,jcb
1517,476,774,2023-04-11,100,"8,214.01",,821401,821401,credit card,242,30316685118170,diners-club-enroute
1518,92,3548,2022-11-20,72,"4,493.12",,323504.64,323504.64,credit card,883,3539045550496557,jcb
1519,257,3512,2023-03-08,99,"7,767.75",0.96,769007.25,738246.96,credit card,314,3528387909608828,jcb
1520,489,465,2023-04-25,91,"3,566.92",0.19,324589.72,61672.0468,cash,488,,
1521,966,2560,2022-11-30,33,"1,004.68",,33154.44,33154.44,cash,69,,
1522,876,9465,2022-08-12,55,"4,631.96",,254757.8,254757.8,credit card,993,3559808727611100,china-unionpay
1523,822,6237,2022-05-30,30,"7,389.28",0.45,221678.4,99755.28,credit card,351,6761092307630908,visa-electron
1524,710,1975,2023-01-26,70,"2,748.22",,192375.4,192375.4,credit card,609,3556688834577045,solo
1525,481,2342,2023-05-26,96,"8,145.16",,781935.36,781935.36,check,762,,
1526,452,5845,2023-11-07,80,"9,031.23",0.55,722498.4,397374.12,credit card,689,5602242119349677,bankcard
1527,806,5607,2023-08-28,17,"2,060.71",0.88,35032.07,30828.2216,cash,342,,
1528,226,1250,2023-06-06,15,"7,676.18",,115142.7,115142.7,cash,981,,
1529,99,7801,2023-06-30,60,"7,330.90",,439854,439854,credit card,270,3554482645477245,jcb
1530,9,4769,2022-08-03,99,"1,800.26",,178225.74,178225.74,cash,346,,
1531,877,1566,2023-07-06,29,"2,446.52",,70949.08,70949.08,cash,297,,
1532,375,1211,2023-07-11,77,"9,384.64",,722617.28,722617.28,cash,125,,
1533,371,6386,2023-09-23,91,"7,281.78",,662641.98,662641.98,cash,372,,
1534,910,9211,2023-08-09,68,"5,444.21",,370206.28,370206.28,credit card,783,6384315362304656,instapayment
1535,391,6940,2022-11-19,77,"1,440.03",0.55,110882.31,60985.2705,check,170,,
1536,727,9756,2022-04-21,91,"4,793.31",,436191.21,436191.21,credit card,199,3528011786355325,jcb
1537,791,4824,2022-03-07,9,780.06,0.43,7020.54,3018.8322,credit card,303,5100171392446792,mastercard
1538,394,8579,2022-03-12,69,"3,198.49",,220695.81,220695.81,credit card,571,3562052232730999,jcb
1539,821,4787,2023-07-14,49,"5,219.56",,255758.44,255758.44,credit card,702,5602250898407319,instapayment
1540,977,9667,2023-10-24,97,"2,999.01",0.57,290903.97,165815.2629,credit card,962,0604678185321455,diners-club-international
1541,723,8061,2023-10-04,1,"6,108.65",,6108.65,6108.65,credit card,782,4844047800280342,visa-electron
1542,634,1531,2022-10-06,40,"5,649.37",0.65,225974.8,146883.62,credit card,995,5020731449462365774,maestro
1543,668,8910,2022-11-02,16,"1,015.63",,16250.08,16250.08,credit card,255,30486673367574,diners-club-carte-blanche
1544,430,2668,2023-04-08,13,"9,512.82",0.18,123666.66,22259.9988,check,170,,
1545,783,810,2023-09-08,69,"4,120.22",,284295.18,284295.18,cash,40,,
1546,799,130,2023-05-02,64,"6,263.56",,400867.84,400867.84,credit card,151,4041371731951339,bankcard
1547,616,1391,2022-12-01,29,"5,729.28",,166149.12,166149.12,credit card,241,3551978984292916,jcb
1548,866,9557,2023-11-16,61,"6,411.83",,391121.63,391121.63,cash,423,,
1549,883,4667,2023-12-12,41,"2,529.57",,103712.37,103712.37,cash,178,,
1550,890,7325,2023-04-04,96,"5,634.45",,540907.2,540907.2,cash,26,,
1551,155,1099,2022-04-05,17,"5,063.15",,86073.55,86073.55,credit card,609,3534337152070632,jcb
1552,799,9093,2023-08-15,38,"4,887.18",,185712.84,185712.84,cash,112,,
1553,701,7106,2022-11-01,45,"8,051.35",0.60,362310.75,217386.45,check,399,,
1554,993,2739,2023-04-21,47,"6,387.77",,300225.19,300225.19,cash,494,,
1555,277,9413,2023-10-11,48,"2,046.00",,98208,98208,credit card,572,201738556224659,diners-club-enroute
1556,824,7674,2022-08-19,59,"3,168.85",,186962.15,186962.15,credit card,815,5581090850021319,mastercard
1557,90,9286,2023-07-17,23,"3,021.79",,69501.17,69501.17,credit card,210,3549663729467834,jcb
1558,567,1127,2022-02-03,20,"7,993.02",,159860.4,159860.4,credit card,854,4616268758702,visa
1559,110,1721,2023-02-24,58,"2,414.48",,140039.84,140039.84,credit card,453,5602219591968364,diners-club-enroute
1560,13,5570,2023-05-23,75,"6,465.61",0.16,484920.75,77587.32,credit card,470,6706341364530644875,laser
1561,799,9508,2022-03-14,88,"2,325.74",0.06,204665.12,12279.9072,credit card,684,3538363180991546,jcb
1562,968,7082,2023-09-20,52,"1,593.03",,82837.56,82837.56,cash,932,,
