user_id,first_name,last_name,email,phone_number,address,city,state,postal_code,country,date_of_birth,gender,nationality,job_title,department,salary,hire_date,termination_date,manager_id,employee_status,performance_rating,work_location,employee_type,employee_id,supervisor_id
375,Chickie,Humphris,chumphrisae@statcounter.com,443-929-5944,6107 Oneill Court,Kuasha,,,China,10/1/2000,Female,China,Software Engineer IV,Business Development,187652.33,10/23/2015,5/31/2012,375,Active,4.8,Remote,Part-time,375,375
376,Reece,Harness,rharnessaf@printfriendly.com,201-387-0612,8 Dunning Point,Qesarya,,,Israel,2/8/1997,Male,China,Geologist IV,Support,169257.18,3/26/2005,9/5/2016,376,On Leave,3.2,Headquarters,Part-time,376,376
377,Marchall,Rosling,mroslingag@about.com,412-427-5131,69006 Waywood Road,Banqiao,,,China,7/12/1973,Male,France,Web Developer IV,Research and Development,72628.04,7/6/2017,5/30/2008,377,On Leave,3.2,Branch Office,Full-time,377,377
378,Minta,Fowls,mfowlsah@w3.org,102-154-2693,8 Toban Place,Lindome,Västra Götaland,437 92,Sweden,5/11/1972,Female,Canada,VP Quality Control,Accounting,96662.0,12/10/2013,4/12/2012,378,On Leave,1.2,Branch Office,Part-time,378,378
379,Harli,O'Lunney,holunneyai@google.es,387-219-1835,2 Longview Terrace,Speightstown,,,Barbados,9/11/1986,Female,Russia,Health Coach IV,Engineering,168815.93,10/20/2017,3/31/2022,379,Active,4.8,Headquarters,Full-time,379,379
380,Andie,Apple,aappleaj@goo.gl,217-412-4107,16694 Melody Court,Ban Selaphum,,51130,Thailand,7/13/1976,Female,Russia,Social Worker,Legal,20620.37,11/18/2018,12/9/2005,380,On Leave,2.4,Headquarters,Contract,380,380
381,Ezri,Lukianov,elukianovak@rambler.ru,199-193-4037,84390 Hagan Avenue,Mirpur Khas,,28031,Pakistan,1/5/1966,Male,Mexico,Analyst Programmer,Services,148178.94,4/26/2009,4/18/2008,381,On Leave,3.4,Branch Office,Part-time,381,381
382,Matti,Rothwell,mrothwellal@bluehost.com,970-811-5864,64 Acker Center,Kurortnyy,,197738,Russia,8/12/1987,Female,Indonesia,Senior Editor,Engineering,189554.14,6/30/2014,8/15/2017,382,Inactive,4.1,Headquarters,Part-time,382,382
383,Boycie,Fearnsides,bfearnsidesam@scientificamerican.com,492-981-0557,9 Hagan Pass,Alto del Espino,,,Panama,7/31/1984,Genderfluid,Finland,Operator,Support,52966.48,5/1/2018,9/29/2005,383,Active,5.0,Headquarters,Full-time,383,383
384,Germana,Serris,gserrisan@smugmug.com,319-744-9630,41 Di Loreto Circle,Rifu,,981-0112,Japan,11/7/1983,Female,Brazil,Biostatistician II,Marketing,188887.88,11/7/2004,10/23/2002,384,Active,4.7,Branch Office,Contract,384,384
385,Daniela,Degoix,ddegoixao@guardian.co.uk,939-735-9740,05622 Maple Street,Warung Wetan,,,Indonesia,3/22/1965,Female,Indonesia,Recruiter,Support,112574.43,3/27/2014,6/26/2012,385,Active,1.5,Headquarters,Contract,385,385
386,Dieter,Bloan,dbloanap@narod.ru,914-623-9125,53 Sunnyside Lane,Arauca,,810009,Colombia,7/13/1953,Male,El Salvador,Statistician IV,Accounting,54486.75,5/8/2006,9/24/2001,386,On Leave,2.2,Headquarters,Part-time,386,386
387,Imogene,De Hoogh,idehooghaq@irs.gov,322-792-9970,983 Grayhawk Parkway,Toki,,509-6251,Japan,2/3/1995,Female,Russia,Administrative Assistant I,Marketing,72916.6,8/12/2020,4/7/2015,387,Inactive,2.3,Branch Office,Part-time,387,387
388,Pavlov,Labdon,plabdonar@twitpic.com,286-513-1593,50 Dovetail Trail,Salinópolis,,68721-000,Brazil,3/23/1950,Male,Indonesia,Human Resources Manager,Marketing,130559.24,5/19/2019,9/5/2015,388,On Leave,3.7,Branch Office,Full-time,388,388
389,Reggis,Duckhouse,rduckhouseas@ca.gov,827-810-5557,214 Coleman Street,Chowki Jamali,,80401,Pakistan,5/19/1979,Polygender,China,Automation Specialist III,Product Management,191816.57,1/31/2016,8/19/2013,389,Active,3.8,Remote,Full-time,389,389
390,Shandra,McClunaghan,smcclunaghanat@ed.gov,733-101-4360,5825 Loeprich Alley,Tilburg,Provincie Noord-Brabant,5029,Netherlands,4/14/1967,Genderqueer,Mongolia,Professor,Research and Development,28751.15,7/20/2002,3/21/2022,390,Active,4.5,Headquarters,Contract,390,390
391,Desi,Broader,dbroaderau@rakuten.co.jp,131-537-6889,8980 Jackson Road,Kinshasa,,,Democratic Republic of the Congo,6/25/1956,Male,Indonesia,Geological Engineer,Legal,141997.16,12/9/2003,7/12/2005,391,Inactive,3.3,Remote,Full-time,391,391
392,Lowe,Brundale,lbrundaleav@aboutads.info,385-727-6717,407 Blaine Place,Yuantan,,,China,4/22/1952,Male,Indonesia,Senior Sales Associate,Legal,199224.95,4/15/2010,7/8/2022,392,Active,1.8,Headquarters,Contract,392,392
393,Deedee,Coots,dcootsaw@fastcompany.com,389-439-6701,20 Reindahl Hill,Haruai,,,Indonesia,4/19/1962,Female,Cameroon,Occupational Therapist,Marketing,81293.3,7/15/2010,4/28/2006,393,Active,1.3,Remote,Contract,393,393
394,Court,Philbrick,cphilbrickax@stanford.edu,853-669-3001,3162 Bowman Circle,Barmash,,,Albania,1/12/1968,Male,Thailand,GIS Technical Architect,Services,117940.9,4/4/2009,5/20/2012,394,Active,2.6,Remote,Full-time,394,394
395,Chrysler,McPeck,cmcpeckay@google.ru,380-766-5984,7 Spaight Drive,Tianqian,,,China,9/8/1962,Female,Costa Rica,Computer Systems Analyst I,Legal,145719.96,12/12/2004,1/29/2009,395,Inactive,4.4,Branch Office,Contract,395,395
396,Orbadiah,Edland,oedlandaz@macromedia.com,794-380-6431,327 Kensington Alley,Hengjing,,,China,9/25/2002,Male,Aland Islands,Design Engineer,Training,102456.59,6/4/2017,11/23/2007,396,On Leave,4.7,Headquarters,Part-time,396,396
397,Susan,Scraggs,sscraggsb0@qq.com,536-608-3966,14 Straubel Way,Caieiras,,07700-000,Brazil,10/12/2000,Female,China,Speech Pathologist,Legal,116621.32,7/25/2012,11/19/2018,397,Inactive,4.4,Branch Office,Part-time,397,397
398,Christyna,Hairsnape,chairsnapeb1@123-reg.co.uk,827-660-3799,14 Messerschmidt Lane,Zhuji,,,China,1/2/1966,Female,China,Senior Sales Associate,Research and Development,134401.6,4/9/2019,10/17/2006,398,Inactive,3.4,Remote,Part-time,398,398
399,Merola,Axworthy,maxworthyb2@hhs.gov,332-281-0157,16 Messerschmidt Parkway,Lukou,,,China,9/7/1953,Female,Brazil,Environmental Tech,Marketing,67865.13,10/14/2003,10/24/2002,399,Inactive,2.7,Branch Office,Full-time,399,399
400,Rennie,Biddles,rbiddlesb3@aol.com,170-467-0216,5291 6th Park,Galis,,,Indonesia,2/2/1960,Polygender,Japan,Structural Engineer,Sales,102249.25,8/15/2016,6/8/2003,400,On Leave,3.9,Branch Office,Contract,400,400
401,Fair,Stamps,fstampsb4@webs.com,785-582-4018,9836 Nevada Pass,Karlskoga,Örebro,691 21,Sweden,3/16/2000,Male,France,Community Outreach Specialist,Accounting,58254.78,9/26/2017,11/7/2021,401,Active,4.1,Branch Office,Contract,401,401
402,Trudie,Boullen,tboullenb5@guardian.co.uk,233-466-8361,6455 Charing Cross Avenue,Pinillos,,134008,Colombia,3/11/1953,Female,Tunisia,Chemical Engineer,Services,49783.25,12/13/2001,1/20/2018,402,Inactive,2.9,Headquarters,Contract,402,402
403,Cornie,Rowden,crowdenb6@networksolutions.com,725-129-6844,28 Scott Center,Curumaní,,203067,Colombia,5/9/1979,Bigender,Croatia,Business Systems Development Analyst,Engineering,185757.56,5/19/2003,1/1/2014,403,Inactive,4.2,Remote,Part-time,403,403
404,Ortensia,Harcourt,oharcourtb7@mlb.com,267-167-3102,584 Hanover Junction,Verdun,Lorraine,55109 CEDEX,France,6/15/1967,Female,Poland,Food Chemist,Marketing,183404.56,4/21/2007,8/16/2013,404,Active,1.7,Branch Office,Contract,404,404
405,Dov,Moan,dmoanb8@indiatimes.com,202-795-6082,665 Division Place,Washington,District of Columbia,20088,United States,5/5/1979,Male,Portugal,Clinical Specialist,Research and Development,49026.9,12/17/2007,8/14/2009,405,Inactive,3.9,Headquarters,Part-time,405,405
406,Emily,Stickells,estickellsb9@typepad.com,710-286-7010,88847 Pond Avenue,Cikarang,,,Indonesia,2/6/1969,Female,Venezuela,Safety Technician IV,Support,96980.63,5/2/2016,7/25/2015,406,Inactive,3.6,Branch Office,Full-time,406,406
407,Welsh,Owbrick,wowbrickba@github.com,630-791-0262,2 Susan Parkway,Sumuran,,,Indonesia,1/29/1965,Agender,United States,Staff Scientist,Legal,61793.35,10/16/2005,3/17/2020,407,Active,3.3,Remote,Contract,407,407
408,Wyn,Ferney,wferneybb@plala.or.jp,273-400-6387,1292 Express Terrace,Zhongxin,,,China,7/28/1981,Polygender,Guatemala,Engineer III,Legal,43972.69,9/12/2016,2/26/2018,408,On Leave,2.7,Branch Office,Contract,408,408
409,Clovis,Passfield,cpassfieldbc@mapquest.com,160-375-4316,19285 Gulseth Hill,Mineiros,,75830-000,Brazil,3/7/1953,Female,Thailand,Account Coordinator,Product Management,77461.38,6/13/2018,5/10/2012,409,Inactive,3.8,Headquarters,Contract,409,409
410,Inge,Nannizzi,inannizzibd@vistaprint.com,236-460-2652,648 Crowley Crossing,Saint-Félicien,Québec,G8K,Canada,2/21/2000,Genderfluid,Indonesia,Office Assistant IV,Legal,68801.13,6/22/2012,5/1/2011,410,On Leave,3.3,Remote,Full-time,410,410
411,Elena,Wolfendell,ewolfendellbe@blogs.com,394-775-4199,86229 Rutledge Point,Obock,,,Djibouti,7/11/2002,Female,China,Computer Systems Analyst II,Training,162918.86,9/5/2000,1/10/2005,411,On Leave,1.5,Headquarters,Part-time,411,411
412,Hillery,Sapey,hsapeybf@hhs.gov,864-322-0067,0 Hoepker Road,Cegłów,,05-319,Poland,7/26/1960,Male,Nepal,Assistant Professor,Support,167906.8,11/15/2001,2/2/2000,412,Inactive,1.8,Branch Office,Part-time,412,412
413,Dennet,Jacobowicz,djacobowiczbg@psu.edu,187-497-4490,25 Gulseth Center,Ya‘bad,,,Palestinian Territory,8/8/1955,Male,Russia,Marketing Assistant,Training,119275.09,4/13/2007,6/9/2000,413,On Leave,4.1,Remote,Full-time,413,413
414,Almeria,Fridaye,afridayebh@phoca.cz,530-625-5463,1654 Moland Circle,Bandjoun,,,Cameroon,7/27/1972,Genderqueer,China,Registered Nurse,Training,192671.21,9/5/2002,12/23/2001,414,Active,4.3,Headquarters,Full-time,414,414
415,Flor,Placstone,fplacstonebi@wikimedia.org,439-766-3221,94 Petterle Center,Smolenka,,427645,Russia,2/13/1955,Female,Macedonia,Senior Financial Analyst,Human Resources,78720.67,7/4/2002,9/22/2016,415,Inactive,4.4,Headquarters,Contract,415,415
416,Carlie,Kausche,ckauschebj@amazon.co.jp,194-742-4756,72064 Kensington Point,Linstead,,,Jamaica,5/11/1990,Female,Thailand,Safety Technician I,Marketing,162658.58,11/1/2020,6/20/2007,416,Inactive,4.9,Remote,Part-time,416,416
417,Ad,Breckwell,abreckwellbk@wufoo.com,253-890-1693,8 Dwight Place,Shangrao,,,China,4/25/1987,Male,Philippines,Director of Sales,Services,103176.88,7/6/2022,1/29/2019,417,Active,1.1,Headquarters,Full-time,417,417
418,Tabbie,Maiden,tmaidenbl@intel.com,544-456-3950,92296 Luster Court,San Fernando,,8711,Philippines,1/22/1973,Male,China,Structural Engineer,Engineering,89262.82,5/7/2021,8/6/2013,418,Active,2.5,Headquarters,Part-time,418,418
419,Antony,Bannester,abannesterbm@wikimedia.org,785-597-3758,74 Gale Pass,Moulins,Auvergne,03017 CEDEX,France,2/22/1981,Male,Chad,Structural Analysis Engineer,Human Resources,49225.78,3/4/2021,11/20/2014,419,On Leave,4.1,Headquarters,Full-time,419,419
420,Wang,Colten,wcoltenbn@businessinsider.com,637-209-8503,20 Cody Hill,Maicao,,442009,Colombia,5/9/1986,Male,Brazil,General Manager,Services,189160.8,7/26/2002,3/26/2001,420,Inactive,3.3,Remote,Contract,420,420
421,Binnie,Mussolini,bmussolinibo@adobe.com,630-365-3330,94375 Bartillon Street,Jugezhuang,,,China,7/19/1997,Female,Costa Rica,Staff Accountant II,Support,44817.31,2/28/2011,6/12/2003,421,Active,4.0,Headquarters,Contract,421,421
422,Elia,Leirmonth,eleirmonthbp@noaa.gov,965-608-6560,785 Lawn Parkway,Estoi,Faro,8005-453,Portugal,9/17/1987,Male,Nigeria,Programmer Analyst III,Marketing,94079.05,2/28/2021,7/4/2008,422,On Leave,4.9,Remote,Contract,422,422
423,Glen,Suddick,gsuddickbq@about.me,919-995-7883,1 Center Crossing,Yangzhuang,,,China,10/26/1973,Female,Palestinian Territory,Editor,Accounting,100990.46,6/12/2000,9/2/2000,423,Inactive,2.1,Branch Office,Full-time,423,423
424,Royal,Calcraft,rcalcraftbr@nydailynews.com,442-223-4220,2 Prairie Rose Avenue,East End,England,BH21,United Kingdom,11/29/1995,Male,Colombia,Payment Adjustment Coordinator,Training,94677.34,7/13/2021,2/1/2017,424,On Leave,4.9,Remote,Part-time,424,424
425,Camey,Asker,caskerbs@godaddy.com,319-492-3561,9 Northfield Way,Al Muwayh,,,Saudi Arabia,7/24/1973,Male,Russia,Paralegal,Legal,180357.68,10/2/2009,2/21/2004,425,Inactive,2.0,Remote,Full-time,425,425
426,Fons,Tevelov,ftevelovbt@sogou.com,640-595-4577,5417 Lien Circle,Haghartsin,,,Armenia,8/17/1990,Male,China,Media Manager III,Research and Development,45163.04,6/3/2013,5/15/2008,426,Active,4.7,Remote,Full-time,426,426
427,Wallache,Cicculini,wcicculinibu@topsy.com,186-705-5067,0 Bobwhite Way,Novosin’kovo,,141896,Russia,10/11/1983,Male,Indonesia,Nuclear Power Engineer,Training,96132.56,3/9/2004,6/23/2008,427,Active,4.7,Remote,Contract,427,427
428,Bucky,Gillbee,bgillbeebv@answers.com,891-578-3381,4933 Graceland Plaza,Sumber Tengah,,,Indonesia,10/12/1982,Male,Palestinian Territory,GIS Technical Architect,Business Development,58961.63,9/23/2004,11/22/2020,428,On Leave,4.1,Remote,Contract,428,428
429,Camella,Dilke,cdilkebw@accuweather.com,805-727-3330,91 Thackeray Crossing,Rancapanjang,,,Indonesia,12/22/1973,Female,Brazil,Quality Control Specialist,Legal,71858.88,3/11/2015,1/2/2004,429,Inactive,2.3,Remote,Part-time,429,429
430,Corilla,Silman,csilmanbx@dropbox.com,473-944-9871,8 Lotheville Point,Täby,Stockholm,183 65,Sweden,10/7/1953,Female,China,Social Worker,Engineering,193211.59,12/23/2014,6/12/2006,430,On Leave,1.7,Branch Office,Contract,430,430
431,Filippo,Franzini,ffranziniby@businesswire.com,433-167-1488,6 Judy Street,Rukungiri,,,Uganda,5/30/1983,Male,Sweden,Senior Editor,Product Management,186519.15,8/3/2003,3/22/2015,431,Inactive,3.0,Headquarters,Contract,431,431
432,Alyosha,Alday,aaldaybz@ebay.co.uk,982-376-3164,612 Moose Way,Huacapampa,,,Peru,5/25/2002,Male,Japan,Office Assistant IV,Marketing,86524.52,10/20/2015,6/20/2006,432,On Leave,4.6,Branch Office,Contract,432,432
433,Dunstan,De Stoop,ddestoopc0@bizjournals.com,816-708-1401,258 John Wall Center,Comodoro Rivadavia,,9000,Argentina,9/11/1975,Male,Dominican Republic,Nurse Practicioner,Services,107904.78,6/13/2006,11/7/2004,433,On Leave,4.3,Remote,Part-time,433,433
434,Harriot,Lembrick,hlembrickc1@spotify.com,690-239-3585,83 Delaware Drive,Jianchang,,,China,7/27/1973,Female,Greece,Civil Engineer,Support,199380.92,5/24/2008,6/18/2000,434,On Leave,2.3,Headquarters,Contract,434,434
435,Sammy,Besson,sbessonc2@bigcartel.com,714-913-9930,54 Mcbride Trail,Munka-Ljungby,Skåne,266 91,Sweden,8/8/1961,Female,France,Sales Associate,Business Development,99057.2,10/22/2010,12/16/2001,435,Inactive,2.2,Remote,Contract,435,435
436,Alain,Gresswood,agresswoodc3@facebook.com,104-226-4747,9 Manitowish Place,Burgas,,8000,Bulgaria,12/21/1976,Male,Portugal,Pharmacist,Training,49061.92,3/14/2010,11/2/2000,436,Active,3.0,Headquarters,Part-time,436,436
437,Saunderson,Budge,sbudgec4@psu.edu,556-204-3200,98501 Maple Center,Mach,,77011,Pakistan,1/19/1954,Genderfluid,South Africa,Account Executive,Accounting,38764.51,6/20/2011,9/25/2019,437,Inactive,3.6,Headquarters,Part-time,437,437
438,Denis,Ashpole,dashpolec5@newyorker.com,903-423-3807,2 Mendota Point,Fuhai,,,China,10/21/1995,Male,China,Automation Specialist II,Research and Development,192637.57,3/27/2002,10/6/2020,438,On Leave,3.0,Remote,Part-time,438,438
439,Edgar,Trevenu,etrevenuc6@lycos.com,832-124-9357,3493 Corry Point,Santi Suk,,61150,Thailand,9/27/2000,Bigender,China,Database Administrator III,Business Development,105357.37,4/28/2006,3/26/2008,439,Inactive,2.4,Remote,Full-time,439,439
440,Caryl,Hasluck,chasluckc7@smugmug.com,594-844-2234,5 Elka Hill,Brniště,,471 29,Czech Republic,6/1/1959,Female,Mexico,Software Test Engineer IV,Legal,194770.14,11/23/2007,5/26/2013,440,Active,2.6,Remote,Contract,440,440
441,Allie,Shafier,ashafierc8@pagesperso-orange.fr,906-124-3105,84109 Farragut Circle,Terter,,,Azerbaijan,8/2/2002,Bigender,Indonesia,Business Systems Development Analyst,Product Management,158720.19,10/13/2012,4/20/2008,441,Active,2.6,Remote,Part-time,441,441
442,Cully,De Michetti,cdemichettic9@surveymonkey.com,110-938-6732,9 Fallview Avenue,Marne-la-Vallée,Île-de-France,77614 CEDEX 3,France,11/13/1998,Male,Japan,Teacher,Accounting,27249.97,7/25/2022,10/27/2010,442,On Leave,2.9,Branch Office,Part-time,442,442
443,Chadd,Fenck,cfenckca@myspace.com,998-378-7056,2 Havey Circle,Ashgabat,,,Turkmenistan,7/18/2000,Male,Brazil,Research Nurse,Engineering,197366.15,8/8/2000,4/18/2022,443,Inactive,3.0,Headquarters,Full-time,443,443
444,Shaina,Vasyunkin,svasyunkincb@ted.com,242-300-2217,39751 Sheridan Lane,Timbó,,89120-000,Brazil,3/4/1964,Female,Russia,Assistant Professor,Research and Development,139776.91,6/3/2004,5/5/2020,444,Inactive,2.5,Remote,Contract,444,444
445,Katalin,Tarling,ktarlingcc@prweb.com,187-700-8160,9 Pankratz Way,Matão,,15990-000,Brazil,11/10/1974,Female,China,Accountant IV,Support,179819.91,11/10/2014,7/15/2001,445,Active,4.9,Branch Office,Full-time,445,445
446,Brooks,Guly,bgulycd@yelp.com,175-400-3398,50 Eagan Park,Mshinskaya,,442942,Russia,9/19/1981,Female,Armenia,Financial Analyst,Sales,116463.22,5/15/2021,6/4/2001,446,On Leave,4.1,Headquarters,Contract,446,446
447,Debby,Dain,ddaince@constantcontact.com,823-322-9461,2 Scofield Plaza,Eisen,,,South Korea,7/16/1962,Female,Russia,Budget/Accounting Analyst IV,Research and Development,78306.37,9/3/2022,1/30/2002,447,Inactive,2.9,Remote,Part-time,447,447
448,Hadlee,D'Antonio,hdantoniocf@barnesandnoble.com,569-539-7327,1065 Hoard Crossing,Al Ḩumaydāt,,,Yemen,8/14/1958,Male,Palestinian Territory,VP Sales,Business Development,179810.11,8/15/2014,6/29/2002,448,On Leave,1.8,Remote,Part-time,448,448
449,Pia,Wallbank,pwallbankcg@oakley.com,254-546-7769,048 Valley Edge Circle,Daluo,,,China,9/24/1972,Female,Peru,Professor,Accounting,29550.61,6/2/2020,5/22/2012,449,On Leave,4.0,Remote,Contract,449,449
450,Lina,Hammerson,lhammersonch@amazon.co.uk,824-642-8756,13791 Mcguire Junction,Rakiv Lis,,,Ukraine,5/1/1953,Female,Indonesia,Staff Scientist,Services,60745.03,1/25/2000,1/20/2009,450,On Leave,4.9,Headquarters,Contract,450,450
451,Boniface,Hedau,bhedauci@surveymonkey.com,755-281-8803,16 Harbort Crossing,Cijayana,,,Indonesia,8/26/1986,Male,Russia,Registered Nurse,Legal,194631.5,5/12/2007,12/18/2011,451,On Leave,2.5,Remote,Contract,451,451
452,Roxane,Humbey,rhumbeycj@deviantart.com,928-937-7475,07 Grayhawk Circle,Plan de Ayala,Chiapas,29601,Mexico,10/7/1987,Female,Indonesia,Clinical Specialist,Engineering,153928.87,10/23/2018,1/16/2012,452,On Leave,3.7,Headquarters,Part-time,452,452
453,Mata,Wanden,mwandenck@cornell.edu,379-515-5291,550 Comanche Road,Sao Hai,,18160,Thailand,1/19/1957,Male,Colombia,Account Representative III,Product Management,193648.18,8/11/2003,10/12/2006,453,On Leave,1.1,Branch Office,Part-time,453,453
454,Lorrayne,Catley,lcatleycl@washington.edu,831-982-7294,0 Mallard Avenue,Fuling,,,China,4/23/1972,Female,Cuba,Information Systems Manager,Business Development,71308.37,8/24/2022,8/1/2013,454,Active,1.7,Headquarters,Contract,454,454
455,Christophe,Kief,ckiefcm@webeden.co.uk,205-824-0994,87 Londonderry Drive,Paoay,,2902,Philippines,6/10/1994,Agender,Philippines,Senior Quality Engineer,Research and Development,183654.62,7/1/2015,11/26/2022,455,On Leave,4.4,Branch Office,Contract,455,455
456,Tommie,Tisor,ttisorcn@ameblo.jp,248-753-1508,8780 Dunning Alley,Biito,,,Indonesia,4/25/1986,Male,China,Nurse,Sales,184398.31,8/6/2016,6/6/2015,456,Inactive,3.5,Remote,Contract,456,456
457,Kyle,Nel,knelco@cloudflare.com,242-111-9576,7 Mallory Crossing,Divnomorskoye,,353490,Russia,8/22/1984,Male,South Africa,Computer Systems Analyst III,Legal,52496.55,7/11/2010,9/16/2016,457,Active,1.9,Headquarters,Contract,457,457
458,Maura,Doylend,mdoylendcp@nbcnews.com,812-534-3836,95 4th Place,Bến Tre,,,Vietnam,10/10/1956,Female,Czech Republic,Tax Accountant,Human Resources,115292.55,12/26/2013,10/15/2020,458,Active,3.2,Headquarters,Contract,458,458
459,Iolande,Duckels,iduckelscq@biblegateway.com,647-298-4569,8042 Bunker Hill Junction,Chiara,,,Peru,12/26/2000,Female,Argentina,Senior Financial Analyst,Marketing,169972.53,11/29/2018,10/11/2001,459,On Leave,1.8,Remote,Full-time,459,459
460,Kati,Shubotham,kshubothamcr@quantcast.com,849-436-0528,58 Kropf Trail,Novotitarovskaya,,353210,Russia,6/20/1965,Female,China,Compensation Analyst,Training,120144.49,11/18/2002,2/13/2001,460,On Leave,4.6,Remote,Full-time,460,460
461,Adena,Nutman,anutmancs@gmpg.org,696-377-0996,4 Oriole Alley,Encruzilhada do Sul,,96610-000,Brazil,8/26/1966,Female,Japan,Marketing Manager,Training,82859.96,1/22/2009,12/30/2004,461,Inactive,3.8,Branch Office,Part-time,461,461
462,Kev,Emmison,kemmisonct@goo.gl,164-833-3392,9905 Oak Valley Plaza,Rotterdam postbusnummers,Provincie Zuid-Holland,3009,Netherlands,6/23/1953,Male,Philippines,Safety Technician IV,Research and Development,136361.5,7/11/2000,9/28/2020,462,Active,2.3,Remote,Contract,462,462
463,Judon,Stowell,jstowellcu@google.pl,449-357-8696,71 Annamark Junction,Tocota,,,Peru,11/30/1993,Male,China,Accounting Assistant IV,Services,34913.73,11/9/2012,10/14/2006,463,Inactive,4.0,Branch Office,Part-time,463,463
464,Anette,Ferroli,aferrolicv@homestead.com,152-842-9428,51 Fisk Road,Ban Na,,26110,Thailand,5/24/1970,Female,China,VP Marketing,Business Development,35269.6,5/27/2004,2/18/2012,464,On Leave,2.8,Branch Office,Contract,464,464
